1 ,0.033333335
2 ,0.06666667
3 ,0.1
4 ,0.13333334
5 ,0.16666667
6 ,0.2
7 ,0.23333333
8 ,0.26666668
9 ,0.3
10 ,0.33333334
11 ,0.36666667
12 ,0.4
13 ,0.43333334
14 ,0.46666667
15 ,0.5
16 ,0.53333336
17 ,0.56666666
18 ,0.6
19 ,0.6333333
20 ,0.6666667
21 ,0.7
22 ,0.73333335
23 ,0.76666665
24 ,0.8
25 ,0.8333333
26 ,0.8666667
27 ,0.9
28 ,0.93333334
29 ,0.96666664
30 ,1.0
31 ,0.51666665
32 ,0.53333336
33 ,0.55
34 ,0.56666666
35 ,0.5833333
36 ,0.6
37 ,0.6166667
38 ,0.6333333
39 ,0.65
40 ,0.6666667
41 ,0.68333334
42 ,0.7
43 ,0.71666664
44 ,0.73333335
45 ,0.75
46 ,0.76666665
47 ,0.78333336
48 ,0.8
49 ,0.81666666
50 ,0.8333333
51 ,0.85
52 ,0.5777778
53 ,0.5888889
54 ,0.6
55 ,0.6111111
56 ,0.62222224
57 ,0.6333333
58 ,0.64444447
59 ,0.65555555
60 ,0.6666667
61 ,0.67777777
62 ,0.6888889
63 ,0.7
64 ,0.7111111
65 ,0.7222222
66 ,0.73333335
67 ,0.74444443
68 ,0.75555557
69 ,0.76666665
70 ,0.7777778
71 ,0.7888889
72 ,0.8
73 ,0.8111111
74 ,0.82222223
75 ,0.8333333
76 ,0.84444445
77 ,0.85555553
78 ,0.8666667
79 ,0.87777776
80 ,0.6666667
81 ,0.54
82 ,0.5466667
83 ,0.55333334
84 ,0.56
85 ,0.4722222
86 ,0.47777778
87 ,0.48333332
88 ,0.4888889
89 ,0.49444443
90 ,0.5
91 ,0.50555557
92 ,0.51111114
93 ,0.51666665
94 ,0.5222222
95 ,0.5277778
96 ,0.53333336
97 ,0.5388889
98 ,0.54444444
99 ,0.55
100 ,0.5555556
101 ,0.5611111
102 ,0.56666666
103 ,0.57222223
104 ,0.5777778
105 ,0.5833333
106 ,0.5888889
107 ,0.59444445
108 ,0.6
109 ,0.60555553
110 ,0.6111111
111 ,0.6166667
112 ,0.62222224
113 ,0.62777776
114 ,0.6333333
115 ,0.6388889
116 ,0.64444447
117 ,0.65
118 ,0.65555555
119 ,0.6611111
120 ,0.6666667
121 ,0.6722222
122 ,0.67777777
123 ,0.5857143
124 ,0.5904762
125 ,0.5952381
126 ,0.6
127 ,0.6047619
128 ,0.60952383
129 ,0.6142857
130 ,0.61904764
131 ,0.6238095
132 ,0.62857145
133 ,0.6333333
134 ,0.63809526
135 ,0.64285713
136 ,0.64761907
137 ,0.65238094
138 ,0.6571429
139 ,0.66190475
140 ,0.6666667
141 ,0.67142856
142 ,0.6761905
143 ,0.68095237
144 ,0.6857143
145 ,0.6904762
146 ,0.6952381
147 ,0.7
148 ,0.7047619
149 ,0.7095238
150 ,0.71428573
151 ,0.7190476
152 ,0.72380954
153 ,0.7285714
154 ,0.73333335
155 ,0.7380952
156 ,0.74285716
157 ,0.74761903
158 ,0.75238097
159 ,0.75714284
160 ,0.7619048
161 ,0.76666665
162 ,0.675
163 ,0.6791667
164 ,0.68333334
165 ,0.6111111
166 ,0.6148148
167 ,0.61851853
168 ,0.62222224
169 ,0.56333333
170 ,0.56666666
171 ,0.57
172 ,0.5733333
173 ,0.57666665
174 ,0.58
175 ,0.5833333
176 ,0.58666664
177 ,0.59
178 ,0.5933333
179 ,0.5966667
180 ,0.6
181 ,0.60333335
182 ,0.6066667
183 ,0.61
184 ,0.61333334
185 ,0.6166667
186 ,0.62
187 ,0.62333333
188 ,0.62666667
189 ,0.63
190 ,0.6333333
191 ,0.63666666
192 ,0.64
193 ,0.6433333
194 ,0.64666665
195 ,0.65
196 ,0.6533333
197 ,0.6566667
198 ,0.66
199 ,0.66333336
200 ,0.6060606
201 ,0.6090909
202 ,0.6121212
203 ,0.5638889
204 ,0.56666666
205 ,0.5694444
206 ,0.57222223
207 ,0.575
208 ,0.5777778
209 ,0.58055556
210 ,0.5833333
211 ,0.5861111
212 ,0.5888889
213 ,0.59166664
214 ,0.59444445
215 ,0.5972222
216 ,0.6
217 ,0.6027778
218 ,0.60555553
219 ,0.60833335
220 ,0.6111111
221 ,0.61388886
222 ,0.6166667
223 ,0.61944443
224 ,0.574359
225 ,0.5769231
226 ,0.5794872
227 ,0.5820513
228 ,0.5846154
229 ,0.5871795
230 ,0.5897436
231 ,0.5923077
232 ,0.5948718
233 ,0.5974359
234 ,0.6
235 ,0.6025641
236 ,0.6051282
237 ,0.6076923
238 ,0.61025643
239 ,0.6128205
240 ,0.61538464
241 ,0.6179487
242 ,0.62051284
243 ,0.6230769
244 ,0.62564105
245 ,0.6282051
246 ,0.63076925
247 ,0.6333333
248 ,0.63589746
249 ,0.63846153
250 ,0.64102566
251 ,0.64358974
252 ,0.64615387
253 ,0.64871794
254 ,0.6512821
255 ,0.65384614
256 ,0.6564103
257 ,0.65897435
258 ,0.6615385
259 ,0.66410255
260 ,0.6666667
261 ,0.66923076
262 ,0.6717949
263 ,0.67435896
264 ,0.6769231
265 ,0.67948717
266 ,0.6820513
267 ,0.6846154
268 ,0.6871795
269 ,0.6897436
270 ,0.6923077
271 ,0.6948718
272 ,0.6974359
273 ,0.7
274 ,0.7025641
275 ,0.7051282
276 ,0.7076923
277 ,0.7102564
278 ,0.71282053
279 ,0.7153846
280 ,0.71794873
281 ,0.7205128
282 ,0.72307694
283 ,0.725641
284 ,0.72820514
285 ,0.7307692
286 ,0.73333335
287 ,0.7358974
288 ,0.73846155
289 ,0.7410256
290 ,0.74358976
291 ,0.74615383
292 ,0.74871796
293 ,0.75128204
294 ,0.75384617
295 ,0.70238096
296 ,0.7047619
297 ,0.70714283
298 ,0.7095238
299 ,0.71190476
300 ,0.71428573
301 ,0.71666664
302 ,0.7190476
303 ,0.7214286
304 ,0.72380954
305 ,0.72619045
306 ,0.7285714
307 ,0.7309524
308 ,0.73333335
309 ,0.73571426
310 ,0.7380952
311 ,0.7404762
312 ,0.74285716
313 ,0.74523807
314 ,0.74761903
315 ,0.75
316 ,0.75238097
317 ,0.75476193
318 ,0.75714284
319 ,0.7595238
320 ,0.7619048
321 ,0.76428574
322 ,0.76666665
323 ,0.7690476
324 ,0.7714286
325 ,0.77380955
326 ,0.77619046
327 ,0.7785714
328 ,0.7809524
329 ,0.78333336
330 ,0.78571427
331 ,0.78809524
332 ,0.7904762
333 ,0.79285717
334 ,0.74222225
335 ,0.74444443
336 ,0.74666667
337 ,0.7488889
338 ,0.70416665
339 ,0.70625
340 ,0.6666667
341 ,0.66862744
342 ,0.67058825
343 ,0.672549
344 ,0.6745098
345 ,0.6764706
346 ,0.6784314
347 ,0.6425926
348 ,0.64444447
349 ,0.6462963
350 ,0.6481481
351 ,0.65
352 ,0.65185183
353 ,0.6537037
354 ,0.65555555
355 ,0.6574074
356 ,0.65925926
357 ,0.6611111
358 ,0.662963
359 ,0.66481483
360 ,0.6315789
361 ,0.6333333
362 ,0.6350877
363 ,0.605
364 ,0.6066667
365 ,0.60833335
366 ,0.61
367 ,0.6116667
368 ,0.61333334
369 ,0.615
370 ,0.6166667
371 ,0.61833334
372 ,0.62
373 ,0.62166667
374 ,0.62333333
375 ,0.625
376 ,0.62666667
377 ,0.62833333
378 ,0.63
379 ,0.63166666
380 ,0.6333333
381 ,0.635
382 ,0.63666666
383 ,0.6383333
384 ,0.60952383
385 ,0.6111111
386 ,0.61269844
387 ,0.6142857
388 ,0.61587304
389 ,0.6174603
390 ,0.61904764
391 ,0.6206349
392 ,0.62222224
393 ,0.6238095
394 ,0.62539685
395 ,0.6269841
396 ,0.62857145
397 ,0.6301587
398 ,0.63174605
399 ,0.6333333
400 ,0.63492066
401 ,0.6365079
402 ,0.63809526
403 ,0.63968253
404 ,0.64126986
405 ,0.6136364
406 ,0.6151515
407 ,0.6166667
408 ,0.6181818
409 ,0.619697
410 ,0.5942029
411 ,0.59565216
412 ,0.59710145
413 ,0.59855074
414 ,0.6
415 ,0.60144925
416 ,0.60289854
417 ,0.6043478
418 ,0.6057971
419 ,0.6072464
420 ,0.6086956
421 ,0.6101449
422 ,0.6115942
423 ,0.6130435
424 ,0.6144928
425 ,0.615942
426 ,0.59166664
427 ,0.59305555
428 ,0.59444445
429 ,0.59583336
430 ,0.5972222
431 ,0.5986111
432 ,0.6
433 ,0.6013889
434 ,0.6027778
435 ,0.6041667
436 ,0.60555553
437 ,0.60694444
438 ,0.60833335
439 ,0.6097222
440 ,0.6111111
441 ,0.6125
442 ,0.61388886
443 ,0.61527777
444 ,0.6166667
445 ,0.6180556
446 ,0.61944443
447 ,0.62083334
448 ,0.62222224
449 ,0.6236111
450 ,0.625
451 ,0.6263889
452 ,0.62777776
453 ,0.62916666
454 ,0.63055557
455 ,0.6319444
456 ,0.6333333
457 ,0.63472223
458 ,0.63611114
459 ,0.6375
460 ,0.6388889
461 ,0.6402778
462 ,0.64166665
463 ,0.64305556
464 ,0.64444447
465 ,0.6458333
466 ,0.6472222
467 ,0.6486111
468 ,0.65
469 ,0.6513889
470 ,0.6527778
471 ,0.65416664
472 ,0.65555555
473 ,0.65694445
474 ,0.65833336
475 ,0.6597222
476 ,0.6611111
477 ,0.6625
478 ,0.6638889
479 ,0.6652778
480 ,0.6666667
481 ,0.66805553
482 ,0.66944444
483 ,0.67083335
484 ,0.6722222
485 ,0.6736111
486 ,0.675
487 ,0.67638886
488 ,0.67777777
489 ,0.6791667
490 ,0.6805556
491 ,0.68194443
492 ,0.68333334
493 ,0.68472224
494 ,0.6861111
495 ,0.6875
496 ,0.6888889
497 ,0.69027776
498 ,0.69166666
499 ,0.69305557
500 ,0.6944444
501 ,0.6958333
502 ,0.69722223
503 ,0.69861114
504 ,0.7
505 ,0.7013889
506 ,0.7027778
507 ,0.70416665
508 ,0.70555556
509 ,0.70694447
510 ,0.7083333
511 ,0.7097222
512 ,0.7111111
513 ,0.7125
514 ,0.7138889
515 ,0.68666667
516 ,0.688
517 ,0.6893333
518 ,0.6906667
519 ,0.692
520 ,0.6933333
521 ,0.6946667
522 ,0.696
523 ,0.69733334
524 ,0.6986667
525 ,0.7
526 ,0.70133334
527 ,0.70266664
528 ,0.704
529 ,0.70533335
530 ,0.70666665
531 ,0.708
532 ,0.70933336
533 ,0.71066666
534 ,0.712
535 ,0.7133333
536 ,0.71466666
537 ,0.716
538 ,0.7173333
539 ,0.7186667
540 ,0.72
541 ,0.7213333
542 ,0.7226667
543 ,0.724
544 ,0.72533333
545 ,0.7266667
546 ,0.728
547 ,0.72933334
548 ,0.73066664
549 ,0.732
550 ,0.73333335
551 ,0.73466665
552 ,0.736
553 ,0.73733336
554 ,0.73866665
555 ,0.74
556 ,0.7413333
557 ,0.74266666
558 ,0.744
559 ,0.7453333
560 ,0.74666667
561 ,0.748
562 ,0.7205128
563 ,0.72179484
564 ,0.72307694
565 ,0.724359
566 ,0.725641
567 ,0.72692305
568 ,0.72820514
569 ,0.7294872
570 ,0.7307692
571 ,0.73205125
572 ,0.73333335
573 ,0.7074074
574 ,0.70864195
575 ,0.70987654
576 ,0.7111111
577 ,0.71234566
578 ,0.71358025
579 ,0.71481484
580 ,0.7160494
581 ,0.71728396
582 ,0.7185185
583 ,0.7197531
584 ,0.7209877
585 ,0.7222222
586 ,0.7234568
587 ,0.72469133
588 ,0.7259259
589 ,0.7271605
590 ,0.72839504
591 ,0.72962964
592 ,0.7308642
593 ,0.73209876
594 ,0.73333335
595 ,0.7345679
596 ,0.7358025
597 ,0.73703706
598 ,0.7382716
599 ,0.7395062
600 ,0.7407407
601 ,0.7419753
602 ,0.7432099
603 ,0.74444443
604 ,0.745679
605 ,0.74691355
606 ,0.74814814
607 ,0.74938273
608 ,0.75061727
609 ,0.75185186
610 ,0.75308645
611 ,0.754321
612 ,0.75555557
613 ,0.7297619
614 ,0.7309524
615 ,0.73214287
616 ,0.70804596
617 ,0.7091954
618 ,0.71034485
